ID,VD4020,VD4035
429986,1320,44
429987,2000,44
429988,1000,24
429994,2400,50
429995,4700,30
429996,18000,40
430000,2000,40
430003,4900,36
430004,12000,50
430005,2500,40
430006,1400,20
430008,6000,40
430009,4000,60
430010,1320,20
430013,2500,40
430014,1450,40
430016,2000,60
430020,500,24
430021,1500,20
430022,5000,40
430023,5000,44
430024,3500,40
430025,1200,40
430030,3000,40
430031,5000,40
430035,4500,40
430036,3435,44
430037,3000,48
430038,1300,48
430039,1300,48
430040,1800,20
430042,2640,72
430044,1400,55
430045,1600,55
430046,3000,44
430047,1621,54
430048,2630,54
430049,800,0
430050,2000,0
430052,1600,40
430053,1800,40
430054,6000,44
430055,1500,20
430057,1320,55
430061,1800,40
430064,4500,70
430065,0,70
430068,5000,40
430069,2500,36
430071,5000,40
430074,2800,44
430076,2800,30
430078,2500,0
430079,600,0
430081,3800,0
430084,1340,30
430085,1900,44
430087,2000,44
430088,2000,44
430089,1000,18
430090,4000,36
430093,3000,40
430094,1500,36
430096,5000,44
430098,5000,48
430100,2300,40
430103,2200,80
430104,1200,60
430107,6400,48
430108,13461,43
430109,5000,40
430110,1556,45
430111,700,25
430112,1800,45
430115,1320,52
430116,1320,48
430119,4000,54
430120,1700,40
430122,4300,44
430123,2600,40
430127,2640,48
430129,10000,6
430135,2650,11
430138,7000,60
430140,4000,32
430141,500,16
430142,1320,0
430143,4400,0
430144,2300,32
430146,2000,0
430149,1200,34
430150,1200,30
430153,850,44
430154,2500,22
430155,2500,24
430156,4500,32
430158,5000,36
430161,1450,44
430164,900,24
430169,150,2
430173,2000,60
430174,0,40
430175,1600,44
430177,1700,48
430180,0,3
430181,500,20
430182,4000,40
430184,960,16
430186,1320,44
430189,2700,44
430190,2100,47
430193,1900,48
430194,1390,40
430197,600,32
430198,1800,22
430200,4500,48
430201,2700,44
430202,28000,60
430203,2420,44
430204,2000,40
430205,1800,44
430207,12000,44
430208,3500,44
430209,1500,40
430210,750,20
430211,1600,40
430212,2080,44
430214,2000,44
430219,4000,20
430220,1450,40
430222,6300,40
430223,2600,40
430224,3000,40
430225,2000,0
430227,2584,0
430228,2700,56
430231,2000,0
430233,200,24
430234,3600,45
430236,1500,40
430238,1800,40
430239,1700,56
430240,2400,48
430242,5000,40
430244,3500,44
430248,6000,40
430249,4000,40
430250,4000,40
430251,650,40
430253,400,48
430257,1900,44
430258,1320,44
430259,6800,44
430260,5000,40
430261,3040,48
430265,2800,40
430270,400,8
430272,1000,16
430273,2400,40
430274,600,10
430278,1650,44
430279,1700,44
430283,3500,40
430284,2300,48
430287,1000,44
430288,300,18
430289,4000,44
430291,10000,40
430296,2200,48
430297,1600,48
430298,2500,40
430299,2000,48
430304,10600,40
430305,500,40
430306,1500,42
430307,3000,30
430308,8000,48
430315,2000,18
430316,2000,18
430317,900,40
430318,1200,42
430319,2800,30
430320,3000,44
430321,2000,70
430322,1300,40
430323,1320,40
430325,5000,44
430328,600,15
430329,1320,48
430330,2500,30
430335,5000,40
430336,3000,20
430337,1320,44
430339,3000,44
430341,10000,40
430342,8000,40
430343,8000,40
430348,1600,48
430350,2000,44
430352,2500,44
430356,2000,44
430359,2200,44
430363,2000,44
430364,1320,24
430366,1320,44
430368,5000,44
430370,1800,44
430374,3700,44
430375,1320,22
430376,2400,44
430378,2640,44
430384,4000,48
430387,9000,44
430389,1600,44
430392,3600,44
430394,0,44
430395,2000,44
430396,2000,44
430397,1320,40
430398,1320,44
430399,2600,44
430405,2000,0
430406,2000,44
430409,3000,44
430411,5000,40
430412,4000,40
430419,1850,40
430420,1450,40
430422,3000,44
430423,2550,40
430425,1980,40
430429,4448,36
430430,8250,44
430431,4000,44
430432,11500,88
430433,2700,44
430435,0,11
430437,3000,44
430442,1500,48
430446,4200,40
430447,3300,44
430449,5250,40
430450,5250,20
430455,2000,44
430456,4000,50
430459,15000,48
430463,1800,44
430465,1750,30
430466,2000,40
430467,1400,30
430471,2250,40
430472,3000,40
430475,5000,40
430476,150,8
430477,5500,20
430478,9000,40
430479,1340,44
430480,3500,44
430481,1350,40
430485,700,20
430486,1400,48
430489,5000,44
430494,2300,44
430496,800,25
430497,1320,40
430499,14500,86
430501,300,34
430503,1800,30
430504,3100,40
430505,2800,44
430506,3000,36
430507,2000,16
430511,3800,32
430512,8000,50
430513,1800,24
430514,3000,40
430515,1325,8
430516,4000,24
430517,2500,16
430518,30000,36
430519,30000,36
430520,2613,43
430521,1500,44
430522,4000,36
430523,2000,32
430526,1300,30
430529,150000,55
430530,1300,44
430533,2500,32
430534,2600,36
430535,1800,36
430537,2600,46
430538,4100,23
430544,2640,20
430545,2640,20
430547,3000,30
430550,2000,36
430553,2200,40
430554,1320,40
430555,1400,40
430556,600,36
430558,30000,8
430559,3500,8
430560,1320,8
430564,3000,8
430568,5000,30
430570,2000,44
430573,1320,44
430575,4000,44
430579,2000,40
430581,300,20
430582,1320,44
430584,1600,40
430585,600,20
430587,1700,24
430591,3000,44
430593,5000,40
430595,4500,40
430597,5000,44
430598,2500,44
430600,5000,40
430601,2500,44
430603,1320,40
430604,1400,40
430608,4000,40
430610,2200,36
430613,2200,40
430615,5000,40
430616,2000,40
430619,7000,40
430620,500,10
430621,3000,44
430622,3000,44
430623,3000,0
430627,7500,40
430628,1200,40
430630,8000,10
430631,3800,44
430634,10000,50
430639,50000,60
430640,5000,44
430642,2640,41
430644,2900,0
430645,3500,36
430651,1200,8
430652,1500,8
430653,750,16
430655,0,40
430656,100,1
430659,0,32
430660,4500,35
430661,1320,36
430662,1500,0
430663,2000,36
430664,2200,0
430667,4500,0
430668,2500,0
430670,4000,40
430672,1400,30
430673,2500,32
430674,1500,48
430675,1500,44
430677,2000,40
430678,2500,40
430679,3000,40
430681,2000,44
430682,1500,40
430686,1200,30
430687,4000,32
430688,10000,32
430689,2000,40
430690,50000,48
430698,400,0
430700,800,0
430701,500,0
430705,2000,32
430710,100,10
430711,1200,36
430714,1320,20
430716,2000,40
430717,2000,60
430718,1200,0
430719,3600,32
430720,3000,40
430721,8000,40
430722,6000,40
430723,3000,40
430726,10000,8
430727,2100,8
430731,5000,40
430733,1500,40
430734,8000,30
430735,7000,40
430736,1410,40
430738,7000,30
430739,2500,14
430740,4600,8
430741,1800,8
430742,1600,8
430744,3000,8
430745,3000,8
430747,5000,46
430748,5000,46
430751,16000,40
430753,5000,40
430756,4500,44
430757,5500,44
430758,20000,40
430761,2800,40
430763,4800,44
430765,2400,44
430768,2600,44
430769,3000,44
430771,1800,44
430772,2000,44
430773,1800,48
430774,1600,48
430777,1750,44
430778,1750,44
430779,3000,60
430780,3000,60
430781,1320,35
430784,4000,40
430785,4000,40
430786,1800,40
430792,2500,5
430794,1800,0
430795,1400,24
430798,2200,17
430799,0,44
430800,3200,40
430802,10000,40
430808,30,5
430809,1800,48
430812,1930,70
430813,50,1
430814,1320,44
430815,660,12
430818,300,0
430819,1600,70
430820,1100,48
430823,2700,40
430824,1400,44
430825,60,40
430827,3180,42
430828,3065,38
430830,1500,48
430831,2000,55
430834,2000,44
430836,4000,40
430837,4000,40
430842,3800,44
430843,0,20
430844,2820,64
430848,3020,65
430849,2600,40
430851,1500,44
430852,1320,44
430853,1320,44
430854,1320,40
430856,2640,50
430858,2000,48
430861,1320,44
430865,1320,70
430867,10000,50
430870,1320,40
430872,1320,50
430873,2800,30
430874,3500,30
430875,2900,40
430877,0,50
430878,1320,44
430882,5000,50
430886,1320,50
430888,300,25
430889,300,25
430890,3700,44
430891,1500,44
430892,1200,40
430893,2200,40
430895,3000,50
430897,2000,44
430898,3000,48
430902,1300,40
430903,0,44
430906,1320,36
430907,1900,50
430908,500,20
430909,2650,48
430910,2000,15
430913,2600,50
430915,2700,0
430916,2100,0
430918,2500,44
430919,2000,8
430922,1320,24
430923,1320,24
430924,2600,44
430925,1220,0
430926,10000,8
430927,5000,40
430930,400,8
430932,2800,48
430933,1320,48
430934,0,40
430935,3300,8
430936,1500,6
430938,0,60
430941,2600,36
430943,1750,44
430944,1450,44
430945,300,6
430946,2400,40
430948,2000,44
430949,3000,36
430950,1700,44
430953,1550,44
430954,2250,70
430955,2250,70
430956,0,44
430957,3000,44
430958,1320,44
430960,4000,40
430964,1800,40
430966,2240,36
430971,1320,0
430972,5000,44
430973,5000,44
430974,1500,40
430975,1620,64
430979,1420,48
430983,1800,40
430984,1800,40
430985,5000,44
430986,5000,44
430987,1500,44
430988,1400,44
430992,1600,44
430993,1000,40
430994,1400,44
430996,1400,20
430999,2000,48
431000,4000,40
431001,3000,40
431004,1700,20
431005,2800,44
431007,13000,40
431011,7000,48
431012,3500,40
431013,4500,40
431014,8000,50
431015,3000,40
431016,2000,50
431019,1320,30
431022,3900,32
431023,3600,30
431028,3900,32
431032,2400,40
431035,1320,40
431036,1320,40
431039,1753,44
431042,4000,10
431043,8700,50
431045,3800,40
431047,2000,40
431048,800,4
431050,1500,40
431051,2200,40
431057,1000,30
431060,1320,30
431063,4800,36
431064,800,0
431066,8000,44
431067,8000,44
431072,1320,50
431073,2000,0
431075,5000,40
431079,3000,40
431080,3000,40
431082,1040,12
431083,3200,44
431087,1600,44
431088,1320,0
431090,8000,40
431094,1650,40
431096,1320,44
431097,1900,44
431098,1700,44
431101,2000,0
431102,1320,36
431103,2000,52
431104,3400,44
431107,1500,16
431108,4600,36
431110,0,42
431111,1320,42
431112,0,42
431115,2900,44
431116,4600,20
431117,1300,30
431119,1200,44
431122,1600,40
431124,2000,44
431129,3200,59
431132,350,7
431134,1320,44
431135,2000,50
431137,600,30
431139,2200,97
431141,1600,35
431144,1600,50
431148,1320,16
431151,550,70
431152,1789,44
431153,3000,44
431154,1320,40
431156,1800,45
431157,1320,48
431159,0,44
431162,1320,44
431163,1500,44
431164,0,44
431165,500,3
431168,1600,40
431169,6900,40
431170,1500,44
431171,1500,44
431172,600,20
431173,2000,44
431174,2000,44
431175,5300,40
431176,2000,44
431177,4000,70
431179,1320,44
431181,3000,40
431182,2500,60
431185,2500,40
431186,4200,46
431187,3600,46
431188,150,5
431190,1320,40
431191,3500,40
431192,2400,46
431193,1340,0
431194,1500,40
431196,1300,36
431198,2600,36
431200,1500,8
431201,0,8
431202,6000,44
431203,2200,46
431206,2640,40
431207,1800,46
431210,1600,46
431211,1700,40
431212,150,24
431215,1300,30
431216,300,50
431217,300,50
431220,3000,60
431221,3000,20
431223,1320,60
431224,4000,44
431225,1320,44
431233,5000,70
431234,600,44
431239,3250,44
431240,600,18
431243,0,30
431244,0,30
431246,2000,44
431251,1600,40
431252,2000,48
431253,0,40
431254,1320,48
431256,1320,40
431257,5400,0
431258,600,12
431259,4000,48
431260,8000,30
431262,2000,48
431264,1700,44
431265,11000,16
431266,2000,16
431269,2000,44
431271,600,8
431272,400,24
431274,3000,74
431275,2500,24
431276,3000,40
431277,3000,40
431278,5000,40
431282,4000,48
431286,1700,44
431287,500,20
431288,1320,44
431289,3000,40
431293,4200,53
431295,1800,48
431296,3000,44
431299,500,4
431301,2000,40
431302,5000,40
431306,2400,44
431307,600,15
431309,300,8
431310,1200,48
431314,4000,36
431317,2500,28
431318,1800,49
431319,2000,50
431320,2000,44
431321,2500,44
431322,5000,90
431323,5000,80
431329,2300,44
431330,400,30
431331,500,20
431333,1600,20
431337,14,15
431338,1320,40
431339,2000,40
431342,900,15
431343,1600,60
431344,2000,44
431345,1800,40
431346,500,20
431349,1800,24
431350,1200,16
431352,1320,36
431353,1500,44
431356,1320,48
431361,800,16
431362,2000,40
431363,1320,48
431364,0,44
431365,1320,28
431369,400,40
431370,2100,44
431371,1800,36
431373,7500,50
431374,2600,52
431376,1500,44
431377,500,30
431378,1800,44
431381,1450,44
431382,1000,18
431385,2280,44
431387,1000,40
431390,1320,40
431393,2500,24
431394,1320,44
431395,1450,24
431397,400,6
431398,8000,12
431399,3500,6
431404,1320,32
431407,7500,48
431408,9000,40
431409,2500,44
431410,6000,44
431412,2998,44
431414,3000,44
431416,3000,44
431419,4500,44
431421,5000,48
431424,3000,44
431425,2200,44
431426,3080,40
431427,2200,56
431430,1970,40
431431,1320,44
431432,1320,44
431433,1320,44
431435,3500,44
431436,500,44
431437,1500,44
431438,1700,40
431439,1820,15
431440,4050,48
431441,400,40
431442,1250,40
431443,600,40
431445,4500,44
431447,3000,44
431449,1500,60
431450,3000,44
431453,250,42
431454,250,42
431455,500,8
431459,1000,20
431461,4500,20
431462,40000,48
431464,1400,40
431465,1320,44
431468,2200,40
431469,2140,33
431471,2000,32
431472,1920,62
431473,1410,48
431476,2000,48
431479,1400,40
431482,1300,16
431486,0,44
431487,3500,48
431488,2800,44
431491,2600,48
431497,2000,44
431503,0,40
431508,0,40
431509,3800,44
431512,1500,44
431513,1500,48
431519,500,44
431520,2000,30
431521,1800,40
431526,7000,40
431527,1500,40
431530,2000,30
431531,1400,44
431534,4000,40
431535,970,20
431536,970,20
431537,5000,30
431538,1500,30
431541,600,8
431542,1600,44
431543,520,20
431548,2640,0
431549,0,44
431550,4200,44
431552,6800,40
431555,8200,32
431558,8600,32
431560,3200,0
431561,5200,32
431564,5000,26
431565,20000,26
431567,3500,28
431573,8500,40
431576,15200,32
431577,15600,32
431579,10000,32
431580,6000,8
431586,200,36
431588,4000,4
431590,1100,25
431595,8000,24
431597,4500,35
431598,3000,44
431599,3000,44
431602,10000,0
431605,8000,40
431606,3600,40
431607,25500,0
431608,30000,0
431609,9000,0
431610,0,13
431611,1500,60
431612,1300,30
431613,2500,32
431614,2300,40
431616,3200,32
431617,5000,32
431619,3500,24
431621,1800,44
431622,2000,7
431625,3200,32
431626,300,32
431629,680,32
431632,4000,70
431634,7000,60
431635,1320,72
431637,1320,36
431638,1320,36
431639,1680,44
431640,1900,44
431642,1320,44
431643,5000,90
431651,3000,70
431652,100,9
431653,1320,40
431655,5000,44
431656,1500,40
431657,1000,30
431663,1320,44
431664,400,8
431669,1500,20
431672,2500,48
431675,8000,40
431677,2200,48
431679,1320,48
431682,1000,44
431683,1800,42
431686,1000,48
431687,100,8
431688,2000,8
431689,2000,16
431695,3000,16
431696,1320,30
431699,1320,8
431700,2500,46
431701,5000,46
431703,12000,8
431704,18000,16
431707,3500,30
431708,2727,40
431709,450,4
431711,1400,44
431712,900,39
431713,0,10
431717,7000,43
431718,6000,0
431723,4089,44
431724,2000,45
431725,1600,40
431729,2000,40
431730,2000,44
431732,3300,40
431733,1320,40
431735,500,75
431736,1320,65
431737,15000,75
431738,9000,88
431740,80,10
431741,100,10
431744,2201,27
431745,2000,44
431746,2000,44
431747,4500,48
431748,2300,40
431750,70,10
431754,1600,44
431755,1600,50
431756,2550,18
431757,2000,18
431760,3200,40
431763,1520,27
431764,1320,0
431768,2200,65
431769,2200,65
431770,1620,16
431771,3320,36
431772,1450,16
431773,0,32
431774,1320,48
431776,2000,44
431778,2000,48
431779,2000,44
431780,600,40
431781,600,48
431782,2500,64
431783,5000,44
431786,1800,44
431788,2500,40
431789,1300,0
431791,1320,44
431794,1600,56
431795,2000,36
431799,2500,48
431800,2500,48
431801,5000,40
431802,1500,20
431804,9000,42
431805,3750,40
431806,2500,44
431807,1700,44
431809,5000,44
431810,5000,48
431821,1378,50
431823,300,10
431825,3000,30
431826,1500,40
431829,1450,44
431830,2640,40
431832,4000,48
431833,4000,44
431834,2500,44
431837,1700,40
431838,3500,60
431839,1900,44
431841,950,40
431842,1800,44
431843,1500,44
431845,1400,40
431846,1900,48
431849,2600,40
431850,1320,46
431856,2058,40
431859,21000,54
431860,21000,54
431862,5280,64
431864,10000,40
431865,10000,8
431868,1700,32
431869,3200,48
431871,2340,40
431875,1800,44
431876,1700,48
431878,1420,44
431879,1200,40
431884,1500,48
431886,4600,60
431887,2800,60
431889,4000,48
431891,2500,40
431893,2500,40
431894,2000,50
431895,2900,48
431896,6300,48
431898,6500,40
431899,6600,40
431900,10000,0
431902,19000,40
431903,6000,40
431906,2400,40
431907,2800,40
431909,2500,48
431910,8500,40
431911,10000,8
431913,5000,56
431914,3500,44
431921,2600,44
431924,4000,40
431925,10000,40
431926,10000,40
431927,2500,30
431928,2500,30
431933,5000,40
431936,1400,48
431937,1500,48
431940,5000,48
431941,4000,48
431942,600,36
431943,1800,40
431945,1800,44
431947,1000,40
431948,700,24
431949,3200,30
431950,29500,40
431953,2000,44
431954,3000,44
431955,4500,50
431959,5000,48
431960,1300,20
431962,8000,48
431965,4000,30
431969,3000,44
431970,845,20
431971,5000,40
431975,10000,40
431976,12000,35
431979,2500,44
431980,3300,0
431983,1800,50
431986,2300,44
431987,0,48
431990,600,12
431991,2000,44
431994,1500,40
431995,1400,32
432000,5000,40
432002,1320,32
432006,3500,25
432007,16000,40
432008,8000,30
432010,5000,20
432012,4000,44
432016,10000,40
432020,300,15
432021,1600,40
432023,28000,40
432025,1500,20
432026,1500,40
432027,2200,44
432029,22000,40
432033,3700,44
432034,8000,40
432036,3000,20
432037,15000,40
432038,7000,30
432044,3000,0
432045,4000,0
432050,1500,20
432051,2700,40
432054,5000,40
432055,3000,40
432056,2990,40
432057,2200,40
432063,3000,32
432066,1500,76
432067,1500,76
432068,1320,42
432069,3000,44
432073,1320,36
432078,300,10
432079,1800,32
432084,0,24
432085,950,19
432087,3030,32
432089,2000,8
432093,5000,30
432094,1500,42
432095,1900,70
432096,0,50
432099,1320,32
432100,1200,32
432104,3000,70
432108,1500,16
432109,4000,20
432110,1800,8
432111,2500,38
432114,8000,14
432116,3500,45
432120,2000,36
432121,2800,42
432122,2600,35
432124,5000,20
432126,800,44
432129,2000,44
432130,300,40
432131,600,48
432132,4000,44
432133,3100,0
432134,4400,42
432136,1500,60
432139,5000,40
432140,5000,40
432141,12500,36
432142,0,43
432143,2000,48
432144,4000,70
432146,4300,48
432147,1700,48
432150,700,50
432151,700,50
432152,3900,40
432153,2580,40
432154,2000,40
432156,800,30
432157,800,30
432158,5500,32
432160,2200,32
432161,3000,44
432162,800,16
432164,2500,48
432165,4000,25
432169,1600,48
432172,1700,44
432175,2000,50
432177,1600,44
432178,0,30
432180,3000,48
432181,1500,44
432183,3000,30
432184,2600,40
432186,2500,44
432187,800,16
432190,4600,20
432191,15000,44
432196,6000,40
432199,3325,44
432200,1580,44
432201,1580,44
432202,2000,44
432203,4500,40
432207,1450,48
432212,1450,46
432215,2000,70
432219,1320,44
432221,2000,44
432223,2240,45
432224,1450,42
432227,6000,60
432228,1200,40
432229,730,20
432230,1600,44
432232,2500,41
432234,2640,40
432236,2500,20
432237,2500,20
432239,1000,40
432241,2500,44
432242,1500,30
432243,1800,44
432244,3000,40
432245,3000,44
432246,1600,44
432247,4620,44
432249,250,20
432251,30000,50
432252,1320,40
432253,2100,44
432255,1600,44
432261,4000,40
432262,3320,50
432265,1600,48
432269,1600,44
432271,1700,48
432273,800,26
432274,2000,30
432275,2100,40
432276,5000,44
432277,1320,36
432279,1700,44
432281,3385,40
432282,3500,48
432284,8000,40
432285,6000,60
432288,5300,0
432289,6000,40
432293,1320,40
432298,1320,44
432300,1400,57
432301,15,10
432306,1800,44
432307,3100,44
432308,1000,14
432311,200,3
432312,1320,48
432314,200,3
432324,1200,40
432330,1320,44
432331,3000,48
432332,4000,40
432333,1320,40
432336,3600,25
432337,3600,25
432340,2000,44
432342,3000,40
432343,500,30
432346,7000,56
432347,4500,40
432348,1600,40
432351,0,40
432355,1600,72
432359,1200,40
432363,1320,40
432373,2500,44
432377,0,36
432378,1320,40
432380,900,20
432382,2000,44
432383,1300,40
432385,1500,44
432386,3900,44
432389,1500,44
432390,900,16
432391,4200,44
432394,1200,24
432395,5500,44
432396,15000,20
432398,5000,44
432399,3600,44
432402,2800,44
432403,1300,44
432408,10000,30
432410,12000,48
432411,1450,44
432412,2100,47
432414,4000,10
432416,5000,44
432417,5000,44
432418,5000,40
432419,0,48
432420,2800,48
432421,2300,48
432422,2200,48
432423,1320,2
432424,30000,44
432425,10000,44
432426,3500,60
432427,15000,60
432428,2500,40
432431,12000,50
432432,3000,44
432434,0,3
432435,800,24
432436,15000,72
432437,3400,40
432439,1320,36
432442,5000,24
432443,0,34
432444,600,30
432445,1336,44
432447,2000,44
432448,1600,44
432449,1320,32
432450,2800,40
432451,1400,40
432454,1320,0
432455,2000,40
432459,2500,48
432460,3500,48
432466,3000,48
432467,1500,40
432469,3000,48
432472,2640,44
432474,4800,52
432475,1500,40
432480,1320,40
432481,1320,40
432486,2700,40
432489,3200,44
432490,3542,40
432491,6500,40
432494,920,40
432497,2900,40
432498,2500,40
432500,3500,40
432501,1800,40
432504,5900,48
432505,1520,44
432506,1320,30
432507,1820,40
432509,1450,40
432510,2500,40
432513,3600,40
432515,6863,40
432516,1150,40
432522,1980,40
432523,1500,40
432527,1320,24
432530,2147,18
432535,1320,44
432536,800,30
432540,3000,40
432543,4800,40
432545,3500,50
432546,2700,20
432547,2000,50
432549,30000,64
432550,2600,30
432551,9200,44
432552,1800,40
432555,1500,40
432557,2500,44
432558,2100,44
432559,3500,45
432560,330,20
432566,1960,40
432567,2186,44
432570,4200,40
432571,2600,40
432574,620,16
432577,13000,40
432578,3000,20
432581,400,60
432582,600,60
432584,3000,50
432585,4000,48
432586,1320,44
432588,1600,44
432590,500,8
432596,2000,60
432597,2000,60
432598,1600,40
432600,0,48
432601,2000,44
432602,2000,30
432603,2500,40
432604,1320,44
432605,1500,44
432610,2000,60
432611,1800,40
432614,6000,44
432615,4000,44
432623,1320,20
432624,1500,20
432628,1320,40
432634,7000,40
432635,12000,36
432637,700,20
432640,1320,40
432643,1400,44
432644,5000,40
432645,5000,40
432646,8000,30
432648,1600,44
432649,3100,40
432650,1600,44
432651,1600,40
432652,3200,40
432654,1320,44
432657,2210,40
432658,1500,44
432660,1700,44
432664,1600,44
432668,1500,40
432669,1320,40
432670,2400,44
432672,2400,44
432676,5000,48
432677,2000,48
432680,5640,36
432683,10000,44
432687,11000,41
432689,1550,36
432690,2500,44
432693,5839,24
432695,6000,0
432696,2200,50
432698,1800,44
432699,2000,38
432700,0,36
432702,200,15
432704,800,20
432705,2200,44
432709,4500,38
432710,3400,76
432713,2400,44
432714,2500,44
432715,2200,32
432721,1320,40
432723,2200,40
432724,1800,40
432726,2900,48
432728,2500,40
432732,2000,40
432735,1000,10
432736,3000,20
432738,40000,30
432739,3000,30
432740,3000,40
432741,3000,40
432742,3000,24
432743,4000,40
432744,4000,40
432746,100,42
432748,1800,44
432749,600,8
432754,2200,44
432755,2300,16
432757,1240,17
432758,2130,56
432759,2400,44
432760,1320,44
432761,860,40
432762,1320,44
432765,5500,38
432766,7000,57
432767,2700,44
432768,1682,47
432771,20500,40
432773,1600,30
432775,5000,60
432777,11000,40
432778,4000,40
432779,5200,44
432780,7000,40
432782,1600,15
432783,1800,15
432784,2500,40
432785,2200,40
432786,4000,24
432788,4000,44
432789,5500,44
432791,1900,50
432792,1600,30
432794,5000,40
432797,4500,20
432798,5500,40
432800,2800,40
432802,7000,44
432803,4000,20
432804,2000,52
432805,2500,54
432807,1320,44
432812,2100,40
432815,3000,50
432818,3000,44
432819,4000,44
432820,2500,44
432821,2000,44
432823,1400,44
432824,2000,40
432826,5000,40
432827,5000,44
432828,1320,12
432830,3400,44
432831,1500,44
432832,3400,44
432833,9400,40
432834,1640,40
432835,1500,40
432836,10600,18
432837,3000,44
432838,3000,44
432841,1600,60
432842,1500,60
432843,1600,60
432844,1200,60
432845,20750,24
432846,1320,30
432848,350,48
432851,7000,30
432852,2500,30
432855,80,20
432857,14500,44
432860,80,8
432863,5950,8
432864,5000,8
432865,7000,40
432866,13000,40
432870,1320,0
432876,2000,30
432881,400,40
432882,0,40
432887,1000,0
432888,3400,72
432891,3500,0
432893,140,6
432894,400,16
432895,2000,40
432898,1500,30
432899,200,8
432904,1320,40
432907,2600,24
432908,0,55
432909,5500,44
432911,0,40
432913,3000,44
432914,10000,44
432917,850,18
432919,1400,40
432921,4200,24
432922,7000,40
432925,3800,48
432926,6500,40
432927,5000,40
432930,1500,44
432931,5000,60
432932,1320,20
432934,1320,20
432936,3200,40
432937,2500,40
432942,2500,44
432946,820,40
432956,5200,40
432961,1500,8
432962,1400,8
432965,0,40
432967,2500,40
432968,2800,40
432970,1320,22
432971,1600,44
432972,4000,40
432974,6000,44
432975,10000,48
432977,2200,40
432978,2500,40
432979,2500,40
432983,1320,44
432984,1320,40
432985,1450,44
432988,3000,40
432993,300,35
432994,2000,60
432997,3900,40
433002,4000,42
433003,2250,0
433004,2250,36
433006,1200,24
433008,3000,20
433009,2000,20
433010,300,30
433014,300,50
433015,1900,12
433017,3600,40
433018,1600,40
433019,4000,40
433020,1320,40
433021,2000,40
433023,4500,40
433024,3000,40
433025,1600,44
433026,1800,40
433027,1400,40
433029,1320,30
433030,3600,48
433032,3500,44
433033,5500,44
433034,6000,50
433035,5000,50
433038,9000,40
433039,3000,30
433041,1320,48
433042,3000,48
433043,1320,48
433044,600,30
433045,3000,40
433046,2800,30
433048,2400,20
433049,2400,20
433052,800,40
433053,800,40
433054,1600,44
433059,2500,40
433060,2500,40
433061,900,44
433062,1300,30
433065,1400,40
433071,1200,25
433076,400,36
433077,400,36
433079,1300,8
433081,2750,42
433082,2750,42
433085,1500,40
433086,5000,32
433087,2000,7
433090,60000,40
433091,20000,15
433096,600,0
433097,0,48
433098,12000,40
433100,1700,40
433103,2000,24
433104,2000,48
433106,1700,53
433109,1350,73
433110,600,18
433112,10000,50
433113,10000,60
433116,2600,40
433120,1800,44
433121,1500,40
433123,1800,44
433124,2500,44
433125,4500,44
433126,1500,40
433131,1900,44
433132,1500,40
433134,700,20
433135,1320,25
433137,2100,44
433138,1320,44
433140,1500,40
433145,2600,44
433146,2550,40
433148,2700,48
433149,1400,40
433150,1320,44
433153,1500,44
433156,4000,40
433157,2800,44
433159,5500,48
433160,1320,40
433163,1600,40
433165,4500,44
433168,4000,40
433169,5800,40
433170,5900,58
433175,2000,40
433176,1320,48
433179,2000,48
433180,3000,40
433181,2500,40
433184,2500,40
433185,3000,44
433188,13000,48
433189,3000,40
433191,1320,40
433192,800,44
433196,1320,44
433197,1320,44
433198,1900,52
433204,2000,48
433205,2400,40
433209,2600,40
433210,1320,40
433211,1200,44
433214,1320,40
433215,2700,36
433216,2000,48
433218,4120,44
433223,1500,44
433224,1400,40
433225,2100,44
433226,1320,40
433227,1500,40
433228,10000,50
433229,10000,50
433230,6200,44
433231,13000,48
433232,6000,40
433233,6000,40
433237,1320,15
433239,2000,40
433240,2200,40
433243,25000,55
433247,30000,50
433248,18000,40
433249,18000,40
433251,6000,44
433252,3200,44
433253,7300,40
433254,5200,40
433257,3200,40
433258,3400,44
433261,2800,40
433262,1300,44
433263,1600,44
433268,3500,40
433269,2200,40
433273,3500,40
433277,4000,44
433280,2500,44
433281,1600,40
433282,2000,44
433283,2000,44
433289,2200,44
433292,4000,44
433295,3500,40
433296,9600,40
433298,3600,40
433299,3200,40
433300,5850,40
433301,3200,40
433302,3200,40
433303,7000,40
433304,7200,45
433305,4800,24
433306,1800,40
433307,14000,40
433310,4200,40
433314,4800,40
433315,7200,40
433316,3900,40
433318,800,10
433319,7200,40
433326,3000,40
433327,5000,36
433329,700,20
433332,4200,48
433333,4200,54
433335,1800,48
433338,3000,56
433340,900,30
433341,1200,30
433344,3200,78
433345,1800,51
433348,1800,48
433355,10000,50
433357,10000,44
433358,10000,50
433360,14500,45
433362,2600,44
433364,3000,44
433365,2000,44
433366,1600,44
433371,4790,40
433372,2800,32
433373,8000,32
433375,5500,40
433376,2000,40
433378,0,16
433381,2000,44
433382,2200,52
433386,2000,40
433387,1320,40
433391,2000,48
433392,2000,48
433396,1320,40
433399,3170,40
433400,3500,75
433403,10000,40
433406,15000,56
433407,15000,56
433410,1500,40
433411,1500,49
433412,7400,48
433413,2900,44
433416,40000,52
433418,11000,40
